TimeofDay,AirTemp,Humidity,Dewpoint,BarPres,WindSpeed,SolarRad
815,20.48,67.08,14.18,102.24,1.567,373.8
830,21.28,63.17,14.02,102.24,1.613,424.9
845,21.54,63.36,14.3,102.24,1.8,475.2
900,22.14,60.82,14.24,102.25,1.692,522.7
915,22.72,56.57,13.67,102.26,2.56,569
930,22.98,54.98,13.47,102.25,2.803,616
945,23.35,53.25,13.32,102.26,2.544,658.6
1000,23.38,49.59,12.26,102.27,3.267,699.6
1015,23.68,47.55,11.9,102.29,3.473,738
1030,23.91,48.55,12.42,102.29,3.65,769
1045,24.12,48.82,12.69,102.27,3.611,802
1100,24.29,46.46,12.1,102.27,3.167,829
1115,24.65,46.3,12.37,102.27,3.131,856
1130,24.77,41.72,10.91,102.27,2.907,884
1145,24.77,43.48,11.54,102.27,3.365,900
1200,24.99,44.54,12.1,102.26,3.414,913
1215,25.15,44.03,12.07,102.24,3.026,929
1230,25.29,43.33,11.95,102.23,3.146,908
1245,25.57,41.2,11.44,102.22,3.284,926
1300,25.71,40.53,11.32,102.2,3.173,889
1315,26.07,39.33,11.18,102.18,2.451,925
1330,26.38,40.68,11.97,102.17,3.143,919
1345,26.37,39.34,11.45,102.15,2.888,889
1400,26.5,40.18,11.9,102.14,3.187,893
1415,26.65,38.52,11.4,102.12,1.961,876
1430,26.94,39.48,12.02,102.11,2.695,853
1445,27.31,37.71,11.65,102.08,2.648,827
1500,27.06,37.83,11.48,102.06,2.564,799
1515,27.44,36.38,11.23,102.04,1.904,771
1530,27.57,36,11.18,102.03,2.441,737
1545,27.52,34.84,10.64,102.02,2.594,701
1600,27.91,33.53,10.42,102.02,1.951,659.7
1615,27.89,33.42,10.35,102.02,2.183,620
1630,28.22,32.09,10.03,102.02,1.937,575.2
1645,28.23,30.74,9.39,102.02,1.707,527.7
1700,28.26,30.48,9.3,102.03,1.897,479
1715,28.02,31.26,9.46,102.04,2.364,429.5
1730,28.13,29.18,8.53,102.04,1.698,374.8
1745,28.05,29.81,8.78,102.04,1.739,326
1800,27.83,31.04,9.2,102.05,1.81,275.7
1815,27.64,32.24,9.59,102.07,1.667,224.5
1830,27.61,33.2,10,102.07,1.253,172.7
1845,27.41,34.58,10.43,102.08,0.841,117.5
1900,26.55,38.32,11.22,102.08,1.545,80.3
1915,25.77,41.95,11.88,102.1,1.264,42.07
1930,25.04,45.05,12.32,102.1,1.259,15.65
1945,24.33,47.7,12.54,102.11,1.096,5.83
2000,23.66,50.13,12.68,102.11,0.892,4.17
2015,23.18,51.84,12.75,102.11,1.108,4.17
2030,22.15,56.19,13.03,102.12,0.821,4.17
2045,22.01,55.21,12.63,102.13,0.687,4.17
2100,21.61,56.39,12.58,102.14,0.619,4.17
2115,21.14,59.78,13.03,102.16,0.897,4.17
2130,20.5,63.14,13.27,102.16,0.935,4.17
2145,20.32,63.44,13.17,102.16,1.02,4.17
2200,20.67,59.8,12.59,102.16,1.181,4.18
2215,20.4,61.96,12.88,102.15,1.232,4.17
2230,20.5,60.12,12.52,102.17,1.415,4.17
2245,20.38,60.59,12.53,102.17,1.045,4.18
2300,20.18,61.19,12.49,102.17,1.263,4.18
2315,20.11,61.64,12.53,102.17,1.379,4.17
2330,19.87,63.36,12.72,102.16,1.302,4.17
2345,19.84,63.05,12.62,102.16,1.51,4.17
2400,19.8,63.72,12.75,102.16,1.541,4.17
15,19.64,64.44,12.77,102.16,1.482,4.17
30,19.32,66.24,12.87,102.15,1.421,4.17
45,18.93,68.29,12.98,102.15,1.305,4.17
100,18.64,69.81,13.03,102.15,1.259,4.17
115,18.42,71.2,13.14,102.15,1.232,4.17
130,18.66,70.1,13.11,102.15,1.483,4.17
145,18.5,70.6,13.08,102.14,1.704,4.17
200,18.89,68.09,12.89,102.15,1.716,4.17
215,19.23,66.78,12.92,102.15,1.75,4.17
230,19.16,66.9,12.88,102.15,1.613,4.17
245,19.09,67.31,12.9,102.15,1.713,4.17
300,19.08,67.04,12.83,102.15,1.655,4.17
315,18.89,68.34,12.95,102.15,1.292,4.17
330,18.47,70.3,12.98,102.15,1.107,4.17
345,18.09,71.8,12.94,102.14,1.282,4.17
400,18.03,72.3,12.98,102.15,1.499,4.17
415,17.81,74.1,13.15,102.15,1.323,4.17
430,17.83,74.3,13.21,102.16,1.274,4.17
445,16.82,80.6,13.48,102.17,1.084,4.17
500,16.32,84.3,13.69,102.18,1.284,4.17
515,17.27,79.2,13.65,102.18,1.214,4.17
530,17.48,78.7,13.75,102.18,1.3,4.17
545,17.68,79.2,14.04,102.2,1.401,4.17
600,17.43,80.4,14.04,102.23,1.176,5.21
615,17.27,82,14.18,102.24,1.05,11.86
630,17.64,81.7,14.48,102.25,1.122,20.48
645,17.98,80.7,14.62,102.26,1.084,67.02
700,18.87,77.7,14.9,102.27,0.896,115.4
715,19.37,76.3,15.12,102.29,1.122,158.8
730,19.78,75.5,15.34,102.3,1.282,206.1
745,20.19,77.1,16.07,102.32,1.548,270.4
800,20.92,76.6,16.68,102.34,1.455,318.6
815,21.79,76.3,17.47,102.34,1.566,375.5
830,22.97,75.1,18.34,102.34,1.363,431.9
845,23.52,75.6,18.97,102.33,2.326,413.8
900,23.31,76,18.86,102.34,2.356,484.8
915,24.16,72,18.81,102.34,1.845,515.4
930,24.25,67.45,17.85,102.34,2.438,515.5
945,25.05,63.03,17.53,102.34,2.595,672.3
1000,25.42,58.97,16.84,102.34,2.507,608.6
1015,25.19,59.83,16.85,102.34,2.293,534.2
1030,25.42,58.08,16.6,102.35,2.246,514.2
1045,25.97,56.23,16.59,102.35,1.907,729
1100,26.11,53.42,15.93,102.34,2.474,790
1115,26.38,54.65,16.53,102.32,2.427,860
1130,26.51,53.21,16.24,102.31,2.983,876
1145,26.8,50.85,15.8,102.3,1.979,850
1200,26.86,51.5,16.04,102.29,1.716,495.2
1215,27.27,49.48,15.8,102.27,2.699,1015
1230,27.21,49.14,15.64,102.26,2.227,930
1245,27.54,48.55,15.74,102.24,1.901,556.9
1300,27.36,49.15,15.78,102.23,1.764,572.3
1315,27.97,46.98,15.63,102.21,1.839,979
1330,28.44,44.09,15.06,102.19,2.084,1004
1345,28.64,43.87,15.17,102.17,2.681,969
1400,28.58,41.64,14.3,102.16,2.095,781
1415,28.68,41.14,14.21,102.16,1.833,794
1430,29.12,38.63,13.63,102.15,1.787,796
1445,29.41,37.58,13.46,102.12,1.53,754
1500,29.38,37.94,13.59,102.1,1.591,688.9
1515,29.38,38.62,13.86,102.08,1.843,751
1530,29.85,37.25,13.71,102.06,1.713,732
1545,29.68,36.36,13.19,102.05,1.563,697.5
1600,29.6,37.48,13.59,102.04,1.975,600.7
1615,29.29,38.5,13.73,102.03,2.095,365.9
1630,29.1,38.91,13.72,102.02,1.634,337.6
1645,29.35,39.06,14,102.03,1.714,491
1700,29.39,38.97,14.01,102.02,2.276,510.8
1715,29.34,40.47,14.54,102.01,2.443,429.8
1730,29.04,41.55,14.68,102,2.353,359.7
1745,28.75,42.83,14.89,102.01,2.186,309.2
1800,28.18,45.35,15.26,102.01,2.262,170.7
1815,27.56,47.02,15.27,102.02,2.06,97.2
1830,27.2,48.32,15.35,102.01,2.008,73.5
1845,26.85,49.5,15.43,102.03,1.622,51.48
1900,26.59,49.66,15.23,102.04,1.603,35.02
1915,26.29,50.93,15.35,102.04,1.278,21.12
1930,25.83,52.61,15.43,102.05,1.277,7.17
1945,25.4,53.52,15.29,102.06,1.09,4.49
2000,25.07,54.89,15.39,102.05,0.997,4.16
2015,24.77,55.02,15.15,102.05,1.407,4.17
2030,24.52,55.36,15,102.06,1.489,4.16
2045,24.17,56.69,15.05,102.07,1.362,4.16
2100,23.69,59.03,15.23,102.06,1.696,4.16
2115,23.73,58.61,15.16,102.06,1.495,4.17
2130,23.69,58.52,15.09,102.07,1.357,4.16
2145,23.5,59.69,15.23,102.08,1.332,4.16
2200,23.34,60.62,15.32,102.08,1.603,4.16
2215,23.19,60.82,15.23,102.07,1.651,4.17
2230,23.01,60.89,15.08,102.06,1.639,4.17
2245,23.08,59.96,14.9,102.05,1.688,4.17
2300,22.9,60.82,14.95,102.05,1.711,4.17
2315,22.71,61.59,14.97,102.05,1.533,4.17
2330,22.53,61.55,14.79,102.05,1.468,4.17
2345,22.47,61.05,14.61,102.05,1.613,4.17
2400,22.53,60.21,14.45,102.05,1.718,4.17
15,22.47,59.72,14.27,102.04,1.763,4.17
30,22.39,59.7,14.19,102.03,1.675,4.17
45,22.08,61.25,14.29,102.02,1.816,4.17
100,22.2,59.58,13.98,101.99,2.089,4.17
115,22.2,59.41,13.93,101.98,2.026,4.17
130,21.94,60.63,14.01,101.98,1.859,4.17
145,21.22,65.86,14.6,101.96,1.82,4.17
200,20.68,69.42,14.9,101.94,1.561,4.17
215,20.54,69.34,14.74,101.92,1.834,4.18
230,20.84,66.67,14.42,101.91,1.996,4.17
245,21.31,64.86,14.45,101.91,2.16,4.18
300,21.5,64.75,14.61,101.91,2.083,4.17
315,21.47,65.6,14.78,101.91,2.035,4.18
330,21.43,66.21,14.88,101.91,1.823,4.17
345,21.34,67.29,15.05,101.9,1.512,4.18
400,21.27,67.93,15.13,101.9,1.921,4.17
415,21.35,68.87,15.43,101.9,2.275,4.18
430,21.43,69.82,15.71,101.91,1.954,4.17
445,21.38,71.1,15.94,101.9,2.061,4.18
500,21.51,71.8,16.23,101.91,1.672,4.18
515,21.4,73.9,16.57,101.91,1.395,4.18
530,21.43,76,17.04,101.92,1.485,4.18
545,21.39,77.1,17.24,101.94,1.34,4.18
600,21.33,78,17.37,101.95,1.409,4.46
615,21.22,78.8,17.41,101.95,1.124,8.41
630,21.14,80.1,17.6,101.96,1.029,15.31
645,21.19,80.9,17.8,101.97,1.141,37.84
700,21.34,81,17.96,101.98,1.15,55.58
715,21.5,81.3,18.17,101.98,0.952,41.44
730,21.52,82.5,18.43,101.99,1.392,46.83
745,21.39,84.5,18.68,101.98,1.55,56.7
800,21.37,86.5,19.05,101.97,1.075,82.9
815,21.53,87.4,19.35,101.96,1.043,126.4
830,21.78,87.2,19.58,101.98,1.243,142.6
845,21.95,86.5,19.6,101.98,1.492,142.4
900,22.13,86.5,19.77,101.98,1.305,134.2
915,22.29,86.1,19.87,102,1.402,145
930,22.49,85.4,19.93,102,1.139,87
945,22.52,85.8,20.04,102,1.399,63.84
1000,22.5,85.9,20.04,101.98,0.936,43.59
1015,22.36,87,20.1,102,1.243,29.35
1030,22.05,89.3,20.24,102.02,1.539,22.24
1045,21.78,91.7,20.38,102.03,1.488,20.41
1100,21.65,92.7,20.44,102.01,1.48,20.02
1115,21.63,93.4,20.54,102.01,1.223,21.13
1130,21.59,93.9,20.59,102.01,0.952,24.23
1145,21.61,94.3,20.67,102.04,1.691,24.9
1200,21.57,94.4,20.65,102.04,1.515,23.12
1215,21.47,94.5,20.55,102.03,1.745,20.43
1230,21.44,94.5,20.54,102.01,2.219,25.12
1245,21.07,94.3,20.15,101.99,3.342,37.63
1300,20.67,94.2,19.72,101.99,1.846,48.31
1315,20.56,94.2,19.61,101.96,2.667,62.43
1330,20.49,93.9,19.5,101.95,1.956,75.3
1345,20.45,93.8,19.43,101.92,2.453,88.5
1400,20.3,93.6,19.26,101.87,3.939,118.9
1415,20.35,93.3,19.25,101.86,2.003,123.9
1430,20.38,93.2,19.27,101.88,1.461,117.5
1445,20.5,92.8,19.3,101.91,1.382,149.5
1500,20.71,92.7,19.5,101.85,3.618,282.3
1515,20.92,91.6,19.51,101.87,2.297,387.5
1530,21.14,89.5,19.36,101.88,2.075,344.1
1545,21.48,88.7,19.55,101.88,1.933,382.3
1600,21.75,87.1,19.53,101.87,1.836,420.6
1615,22.07,83.9,19.24,101.88,1.895,293.6
1630,21.99,83.5,19.07,101.87,1.827,218.3
1645,21.99,83.1,19.01,101.88,2.351,190
1700,22.03,83.6,19.14,101.87,1.987,195.9
1715,22.06,83.3,19.11,101.86,2.625,208.6
1730,22.11,82.8,19.07,101.85,2.247,235.5
1745,22.05,83.8,19.2,101.84,2.163,139.7
1800,21.81,84,19.01,101.84,1.982,118.6
1815,21.63,84.6,18.95,101.82,1.925,93.7
1830,21.41,85.5,18.9,101.82,1.823,65.8
1845,21.29,87.4,19.12,101.82,1.434,38.92
1900,21.04,86.7,18.76,101.81,1.682,37.08
1915,20.82,86.5,18.5,101.8,1.194,20.35
1930,20.59,87.5,18.45,101.79,0.827,8.04
1945,20.41,88.6,18.48,101.78,0.551,4.23
2000,20.32,89.4,18.53,101.77,0.95,4.17
2015,20.35,88.7,18.44,101.76,0.761,4.18
2030,20.18,89.2,18.36,101.77,0.931,4.17
2045,19.65,90.8,18.12,101.79,0.729,4.18
2100,19.36,93.2,18.24,101.82,0.575,4.17
2115,19.15,93.9,18.16,101.83,0.56,4.17
2130,19.17,94.5,18.27,101.84,0.862,4.17
2145,19.24,94.9,18.42,101.84,0.704,4.17
2200,19.38,95,18.58,101.84,0.664,4.17
2215,19.29,94.9,18.47,101.85,0.809,4.17
2230,19.34,94.5,18.45,101.85,0.778,4.17
2245,19.25,94.2,18.31,101.83,1.133,4.17
2300,19.32,94.2,18.38,101.83,0.797,4.17
2315,18.86,94,17.88,101.82,0.739,4.17
2330,18.51,94.4,17.61,101.81,0.65,4.17
2345,18.74,95.1,17.95,101.82,0.836,4.17
2400,18.65,95.1,17.85,101.81,0.745,4.17
15,18.24,95.2,17.47,101.78,0.569,4.17
30,18,95.3,17.25,101.77,0.634,4.17
45,18.12,95.6,17.41,101.78,0.474,4.17
100,17.92,95.6,17.22,101.78,0.548,4.17
115,17.81,95.7,17.12,101.75,0.619,4.17
130,17.84,95.8,17.19,101.73,0.736,4.17
145,17.93,95.9,17.28,101.73,0.565,4.17
200,17.56,95.9,16.91,101.72,0.515,4.17
215,17.87,96.1,17.26,101.72,0.72,4.17
230,18.26,96.2,17.65,101.72,0.541,4.17
245,17.85,96.1,17.23,101.71,0.691,4.17
300,18.17,96.2,17.57,101.7,0.973,4.17
315,18.3,96.2,17.69,101.69,1.12,4.17
330,18.4,96.2,17.8,101.69,1.1,4.17
345,18.48,96.1,17.87,101.71,1.139,4.17
400,18.56,96.1,17.93,101.72,0.987,4.17
415,18.62,96,17.98,101.71,1.155,4.17
430,18.62,95.9,17.96,101.71,1.131,4.17
445,18.79,95.7,18.11,101.71,0.986,4.17
500,18.97,95.4,18.24,101.71,0.833,4.17
515,19.05,94.8,18.22,101.73,0.925,4.17
530,19.07,94.2,18.12,101.71,1.275,4.17
545,19.03,94.1,18.07,101.7,1.15,4.17
600,19.11,93.7,18.09,101.7,1.279,4.34
615,19.23,93.3,18.13,101.71,0.981,7.67
630,19.4,92.3,18.13,101.73,0.814,17.25
645,19.52,91.4,18.09,101.73,0.787,30.92
700,19.66,91.4,18.22,101.74,1.192,39.85
715,19.63,91.6,18.25,101.74,1.244,57.46
730,19.71,91.3,18.27,101.76,0.896,69.65
745,19.74,91.4,18.32,101.75,1.144,97.5
800,19.98,91.7,18.62,101.74,1.068,140.9
815,20.14,90.9,18.62,101.73,1.696,192.8
830,20.41,90.2,18.76,101.72,1.451,241.8
845,20.72,88.7,18.81,101.71,1.775,270.3
900,20.94,87.5,18.8,101.72,1.767,237.1
915,21.16,85.4,18.62,101.75,1.298,197.2
930,21.53,84.1,18.75,101.74,1.28,243.7
945,21.46,82.4,18.36,101.75,1.746,213.5
1000,21.48,83.1,18.51,101.77,1.565,183.5
1015,21.61,82.5,18.52,101.79,1.544,161.8
1030,21.53,82.3,18.41,101.8,1.468,218.5
1045,21.83,81.4,18.53,101.79,1.726,241.9
1100,22.08,80.9,18.67,101.78,2,337
1115,22.24,79.6,18.56,101.76,2.251,283.8
1130,22.32,79.8,18.68,101.77,1.844,298.2
1145,22.44,79,18.65,101.75,1.812,254.8
1200,22.39,80.4,18.87,101.75,2.723,303.5
1215,22.3,80.4,18.78,101.75,2.36,281.7
1230,22.4,79.7,18.74,101.75,2.299,267.1
1245,22.71,78.7,18.84,101.75,2.308,303.8
1300,22.51,79.3,18.77,101.75,2.8,344.7
1315,22.91,77.6,18.8,101.73,2.104,438.7
1330,23.23,76.8,18.96,101.71,2.374,416
1345,23.43,73.7,18.48,101.71,1.685,386.7
1400,23.99,73,18.86,101.7,1.279,427.4
1415,24.26,72.5,19.01,101.7,1.736,545.3
1430,24.12,73.1,19.01,101.69,1.918,409.1
1445,24.22,72.6,18.99,101.66,1.429,490.7
1500,25.05,70.5,19.33,101.65,1.625,818
1515,25.39,68.18,19.12,101.64,1.819,823
1530,25.73,66.91,19.13,101.62,1.334,684.2
1545,25.45,67.95,19.12,101.61,1.389,472
1600,25.47,67.61,19.06,101.6,1.168,442.7
1615,26.76,64.98,19.64,101.58,0.833,683.7
1630,26.57,65.19,19.52,101.57,1.427,507.2
1645,26.02,66.51,19.32,101.56,1.419,421.6
1700,25.88,67.56,19.43,101.56,1.65,253.1
1715,25.67,68.04,19.35,101.55,1.706,213.6
1730,25.69,68.19,19.4,101.55,1.257,175.8
1745,25.66,70,19.8,101.56,1.345,148.1
1800,25.49,70.3,19.71,101.55,1.019,115.4
1815,25.47,71.3,19.93,101.55,0.725,110.3
1830,25.46,71.5,19.95,101.54,0.921,127.5
1845,25.6,70.8,19.93,101.53,1.354,157.1
1900,25.48,72,20.09,101.5,1.299,93.7
1915,24.88,76.6,20.51,101.49,1.462,52.96
1930,24.19,80.4,20.62,101.49,1.197,19.33
1945,23.63,82.7,20.53,101.5,1.373,4.24
2000,23.37,83.8,20.5,101.49,0.752,4.17
2015,23.13,85.5,20.58,101.48,0.637,4.17
2030,22.99,86.9,20.71,101.47,0.555,4.17
2045,23.12,86.4,20.75,101.48,0.738,4.17
2100,22.92,87.1,20.68,101.48,0.648,4.17
2115,22.73,88.7,20.79,101.49,0.491,4.17
2130,22.51,89.5,20.71,101.51,0.517,4.17
2145,22.29,91,20.76,101.53,0.669,4.17
2200,22.26,91.4,20.81,101.54,1.077,4.17
2215,22.32,92.1,21,101.57,1.132,4.17
2230,22.47,92.1,21.14,101.57,1.499,4.17
2245,22.47,92.1,21.14,101.59,1.483,4.17
2300,22.44,92.2,21.13,101.6,1.465,4.17
2315,22.42,92.4,21.14,101.59,1.175,4.17
2330,22.41,92.5,21.15,101.58,1.43,4.17
2345,22.39,92.6,21.15,101.58,1.438,4.17
2400,22.37,92.8,21.15,101.56,0.996,4.17
15,22.38,92.7,21.16,101.53,0.971,4.17
30,22.4,92.3,21.12,101.52,1.25,4.17
45,22.37,92.3,21.08,101.52,1.394,4.18
100,22.13,93.1,20.98,101.51,2.752,4.17
115,20.63,93.1,19.5,101.48,2.38,4.17
130,19.88,94.2,18.93,101.43,1.122,4.17
145,19.86,94.8,19.03,101.42,1.248,4.17
200,19.97,95.1,19.19,101.39,1.143,4.17
215,20.13,95.3,19.38,101.37,1.159,4.17
230,20.31,95.5,19.58,101.35,1.463,4.18
245,20.73,95.7,20.03,101.33,1.629,4.17
300,21.16,95.7,20.47,101.32,1.61,4.18
315,21.38,95.8,20.69,101.31,1.679,4.17
330,21.51,95.8,20.83,101.3,1.846,4.17
345,21.54,95.8,20.86,101.3,2.017,4.17
400,21.57,95.7,20.87,101.29,1.809,4.18
415,21.51,95.6,20.79,101.29,1.935,4.18
430,21.5,95.3,20.73,101.28,1.589,4.18
445,21.49,95.1,20.68,101.26,1.539,4.17
500,21.45,94.9,20.61,101.27,2.547,4.17
515,21.43,94.7,20.57,101.27,1.935,4.17
530,21.38,94.8,20.53,101.27,1.771,4.17
545,21.32,95.1,20.52,101.27,1.284,4.17
600,21.31,95.3,20.54,101.27,1.365,4.17
615,21.29,95.4,20.55,101.27,1.533,5.72
630,21.34,95.5,20.61,101.3,1.413,11.08
645,21.41,95.6,20.69,101.32,1.651,17.73
700,21.49,95.6,20.77,101.32,1.957,27.79
715,21.58,95.4,20.83,101.33,2.905,22.34
730,21.57,94.9,20.73,101.36,3.763,23.23
745,21.33,93.4,20.24,101.38,3.592,43.72
800,21.21,92,19.88,101.37,2.725,93.2
815,21.1,92.2,19.81,101.38,2.525,64.23
830,21.08,93,19.93,101.37,2.199,76.9
845,21.16,93.2,20.04,101.37,1.971,144.1
900,21.31,92.9,20.13,101.38,1.863,140.1
915,21.42,92.6,20.18,101.39,1.875,140.5
930,21.44,91.9,20.08,101.39,1.557,128.7
945,21.6,90.8,20.04,101.42,1.563,142.4
1000,21.75,89.1,19.9,101.44,1.771,94.1
1015,21.56,90.2,19.9,101.44,1.58,117.7
1030,21.63,90.4,19.99,101.45,1.235,231
1045,22.14,88.3,20.13,101.43,0.883,226.6
1100,22.39,84.7,19.71,101.42,1.33,318.9
1115,23.01,80.5,19.5,101.41,1.869,548.8
1130,23.41,79.1,19.61,101.41,1.819,493
1145,23.77,77.7,19.65,101.4,1.9,533
1200,24.09,75.8,19.57,101.38,1.7,507
1215,24.34,74.5,19.54,101.37,1.98,537
1230,25.05,71.9,19.64,101.35,1.35,754
1245,25.71,69.77,19.79,101.33,1.171,685.8
1300,25.49,69.69,19.56,101.31,1.609,289.3
1315,22.45,85.1,19.8,101.33,3.019,28.09
1330,20.66,93.1,19.51,101.3,1.319,46.86
1345,20.87,94.5,19.97,101.29,1.239,77.8
1400,20.98,94.8,20.13,101.31,2.243,86.8
1415,21.05,94.9,20.22,101.28,1.636,163.1
1430,21.84,95,21.02,101.28,1.286,588.1
1445,22.5,91.5,21.06,101.28,1.115,523
1500,23.37,88,21.28,101.26,2.26,879
1515,23.85,81.4,20.48,101.24,1.87,388.7
1530,23.75,79.4,19.99,101.24,1.19,330.2
1545,24.23,78.4,20.25,101.22,1.126,480.9
1600,24.66,76.1,20.19,101.19,1.372,517.8
1615,25.11,75.1,20.41,101.18,1.164,492.8
1630,25.07,74.6,20.25,101.19,1.075,350.6
1645,25.59,73.3,20.47,101.19,0.805,391.5
1700,25.43,73.5,20.37,101.2,0.961,160.6
1715,25.04,76.4,20.61,101.2,0.866,236.7
1730,25.56,73,20.39,101.19,1.423,370.5
1745,25.13,75,20.41,101.19,1.701,126.7
1800,25.02,77.7,20.86,101.21,2.019,225.5
1815,25.36,72.6,20.11,101.22,1.914,182.9
1830,25.52,66.59,18.87,101.23,2.782,178.9
1845,25.37,65.68,18.5,101.25,2.707,151.6
1900,25.11,67.18,18.61,101.27,2.203,86.8
1915,24.61,68.73,18.5,101.28,2.315,35.68
1930,24.12,70.8,18.52,101.3,2.524,16.14
1945,23.42,74.6,18.65,101.3,3.357,6.76
2000,22.6,78,18.58,101.33,3.557,4.17
2015,21.97,80.1,18.41,101.36,3.467,4.17
2030,21.41,79.8,17.81,101.37,3.382,4.17
2045,21.1,80.4,17.62,101.38,3.117,4.17
2100,20.84,81.1,17.49,101.39,2.664,4.17
2115,20.63,81.3,17.33,101.41,2.351,4.17
2130,20.44,80.4,16.97,101.43,2.748,4.17
2145,20.22,80.5,16.77,101.44,2.008,4.17
2200,19.89,80,16.35,101.46,2.771,4.17
2215,19.68,78,15.77,101.46,2.764,4.18
2230,19.35,80.6,15.94,101.46,1.734,4.18
2245,19,82.3,15.93,101.47,1.729,4.18
2300,18.76,82.6,15.74,101.48,1.755,4.18
2315,18.6,82.5,15.59,101.48,1.844,4.18
2330,18.53,82,15.42,101.48,2.184,4.18
2345,18.3,83,15.39,101.48,1.767,4.17
2400,18.06,84.2,15.36,101.49,1.868,4.17
15,17.87,84.9,15.3,101.48,2.123,4.17
30,17.72,85.7,15.31,101.48,1.988,4.17
45,17.56,86.6,15.3,101.48,1.77,4.17
100,17.41,86.9,15.23,101.47,2.061,4.17
115,17.27,87.2,15.14,101.46,2.057,4.17
130,17.27,86.4,14.99,101.44,1.902,4.17
145,17.31,85.1,14.8,101.42,2.075,4.17
200,17.3,84.4,14.67,101.42,2.365,4.17
215,17.23,84,14.52,101.42,2.265,4.17
230,17.03,84.4,14.38,101.42,2.071,4.17
245,16.84,85,14.32,101.42,2.255,4.17
300,16.64,85.5,14.22,101.42,2.138,4.17
315,16.57,85.7,14.18,101.43,2.051,4.17
330,16.39,86.4,14.12,101.43,2.127,4.17
345,16.2,87.1,14.08,101.43,2.164,4.17
400,16.17,87.4,14.08,101.44,2.119,4.17
415,16.29,86.7,14.08,101.46,2.101,4.17
430,16.27,86.3,13.99,101.47,2.065,4.17
445,16.22,87.1,14.08,101.49,2.201,4.17
500,16.21,87.5,14.14,101.51,2.213,4.17
515,16.18,87.2,14.07,101.52,2.283,4.17
530,16.07,87.8,14.07,101.54,2.217,4.17
545,15.91,88.5,14.02,101.55,2.404,4.17
600,15.68,89.1,13.9,101.56,2.394,4.78
615,15.44,89.7,13.76,101.57,2.02,9.55
630,15.26,90.7,13.75,101.59,2.236,17.56
645,15.2,91.2,13.79,101.61,2.328,35.14
700,15.18,91.1,13.74,101.61,2.314,53.46
715,15.45,90.1,13.84,101.62,2.414,138.2
730,15.68,88.1,13.74,101.64,2.621,155.5
745,16.07,87.2,13.95,101.66,2.551,244
800,16.36,85.5,13.93,101.67,2.62,239.1
815,16.93,83.5,14.14,101.67,2.481,338.3
830,17.45,80,13.98,101.69,2.665,397
845,17.9,77.7,13.96,101.7,2.373,417.3
900,18.1,77.8,14.17,101.69,3.088,520.2
915,18.47,74.6,13.88,101.7,2.478,469.2
930,18.8,73.6,14.01,101.71,2.707,451.7
945,19.17,72.1,14.04,101.71,2.553,608.9
1000,19.62,70.7,14.17,101.73,2.274,505.8
1015,20.15,67.56,13.98,101.74,2.208,623.3
1030,20.99,63.16,13.74,101.77,1.983,679.4
1045,21.42,55.56,12.18,101.78,2.641,654.8
1100,21.52,55.41,12.23,101.77,3.235,659.2
1115,21.49,54.65,11.99,101.75,2.871,513.9
1130,22.21,49.45,11.15,101.74,3.062,779
1145,22.57,47.29,10.8,101.75,3.677,794
1200,22.64,43.66,9.68,101.73,3.635,800
1215,23.04,45.09,10.51,101.73,2.9,839
1230,23.16,45.14,10.64,101.73,3.261,817
1245,23.39,46.88,11.42,101.75,3.058,816
1300,23.38,48.46,11.91,101.76,3.004,892
1315,23.95,45.64,11.52,101.75,2.278,913
1330,24.17,46.28,11.94,101.76,2.605,934
1345,24.21,43.86,11.16,101.75,2.875,917
1400,24.31,46.13,12.02,101.74,3.004,897
1415,24.46,45.31,11.88,101.72,2.841,874
1430,24.79,41.86,10.98,101.71,2.852,855
1445,24.68,41.13,10.62,101.7,3.165,836
1500,25.06,42.49,11.44,101.69,1.878,802
1515,25.43,41.42,11.4,101.67,2.055,764
1530,25.26,41.4,11.24,101.67,1.935,722
1545,25.15,42.88,11.67,101.67,2.16,680.9
1600,25.45,43.14,12.04,101.68,2.55,646.7
1615,25.24,41.55,11.27,101.69,2.194,597.3
1630,25.4,42.96,11.93,101.68,2.005,548.6
1645,25.52,44.25,12.47,101.68,1.964,511.3
1700,25.29,44.72,12.42,101.69,2.599,457.5
1715,25.07,44.81,12.26,101.71,2.197,395.6
1730,25.13,43.89,12,101.71,2.229,355.6
1745,24.88,45.49,12.32,101.72,2.49,301.2
1800,24.82,45.81,12.37,101.72,2.461,249.9
1815,24.48,45.24,11.87,101.73,2.43,197.9
1830,24.25,45.62,11.8,101.73,2.774,152.2
1845,23.92,47.96,12.25,101.74,2.528,104.2
1900,23.48,50.44,12.61,101.75,2.481,58.67
1915,22.93,53.12,12.89,101.77,2.01,23.2
1930,22.32,55.57,13.02,101.78,1.726,8.85
1945,21.93,56.66,12.95,101.78,1.901,4.54
2000,21.58,56.97,12.72,101.79,2.356,4.17
2015,21.16,58.38,12.68,101.8,2.331,4.17
2030,20.79,59.55,12.64,101.82,2.174,4.17
2045,20.48,60.95,12.71,101.83,2.103,4.17
2100,20.1,62.25,12.67,101.84,2.011,4.18
2115,19.78,63.78,12.74,101.84,1.957,4.17
